Datetime,Motorcycle,Car,Truck_Lorry,Bus,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month,Temperature_2m,Relative_Humidity_2m,Weathercode,Windspeed_10m,Congestion_Score,Congestion_Percentage
19/9/2024 7:00,526,1397,8,4,0,3,0,7,9,24.3,93,3,4.8,1680,46.28736741
19/9/2024 8:00,322,761,12,5,0,3,0,8,9,25.7,89,3,5.2,950,26.17440419
19/9/2024 9:00,337,794,13,3,0,3,0,9,9,27.9,83,3,4.5,988,27.22138036
19/9/2024 10:00,517,1383,16,3,0,3,0,10,9,29.1,74,51,9.7,1671.5,46.05317537
19/9/2024 11:00,352,824,17,4,0,3,0,11,9,29.8,69,3,11.8,1033.5,28.47499656
19/9/2024 12:00,466,1192,8,3,0,3,0,12,9,30.2,65,3,13.2,1443,39.75754236
19/9/2024 13:00,373,890,6,3,0,3,0,13,9,30.6,63,3,11.5,1091.5,30.07301281
19/9/2024 14:00,373,875,11,5,0,3,0,14,9,30.8,62,3,11,1088,29.9765808
19/9/2024 15:00,336,827,6,3,0,3,0,15,9,30.9,62,3,12.2,1010,27.82752445
19/9/2024 16:00,458,1151,15,3,0,3,0,16,9,30.8,63,3,10.4,1408.5,38.80699821
19/9/2024 17:00,425,1009,17,4,0,3,0,17,9,30.6,65,3,8.4,1255,34.57776553
19/9/2024 18:00,306,741,13,3,0,3,0,18,9,29.7,70,3,5.6,919.5,25.33406805
19/9/2024 19:00,404,1062,11,4,0,3,0,19,9,28.5,77,3,4.1,1288.5,35.50075768
19/9/2024 20:00,416,1032,11,3,0,3,0,20,9,28.1,79,3,5.5,1262.5,34.78440557
19/9/2024 21:00,477,1331,7,3,0,3,0,21,9,27.3,85,3,4.7,1586,43.69747899
19/9/2024 22:00,420,1094,7,4,0,3,0,22,9,27.2,86,3,4.3,1322.5,36.43752583
19/9/2024 23:00,375,1008,4,3,0,3,0,23,9,27,86,3,4.2,1207.5,33.26904532
20/9/2024 0:00,437,817,18,2,0,4,0,0,9,26.4,90,3,4.3,1066.5,29.3842127
20/9/2024 1:00,452,827,21,1,0,4,0,1,9,26.3,90,3,4,1086.5,29.93525279
20/9/2024 2:00,515,1048,19,1,0,4,0,2,9,26.3,90,3,3.7,1336,36.80947789
20/9/2024 3:00,407,760,22,2,0,4,0,3,9,26,90,3,4.7,1000.5,27.56578041
20/9/2024 4:00,575,1184,15,1,0,4,0,4,9,25.4,95,51,4.3,1496,41.21779859
20/9/2024 5:00,443,874,19,2,0,4,0,5,9,25.5,95,51,3.6,1128,31.07866097
20/9/2024 6:00,493,995,19,3,0,4,0,6,9,25.3,93,51,8,1276,35.15635763
20/9/2024 7:00,535,1167,19,1,0,4,0,7,9,25.6,91,3,6.7,1465,40.36368646
20/9/2024 8:00,575,1063,30,3,0,4,0,8,9,26.5,90,3,6.5,1401.5,38.61413418
20/9/2024 9:00,512,983,25,2,0,4,0,9,9,28.3,78,51,2.6,1280.5,35.28034164
20/9/2024 10:00,507,941,23,1,0,4,0,10,9,29.2,76,3,4.5,1231,33.91651743
20/9/2024 11:00,478,942,24,3,0,4,0,11,9,30.1,73,3,7.6,1223,33.69610139
20/9/2024 12:00,591,1147,25,2,0,4,0,12,9,30.6,70,3,10.7,1484,40.88717454
20/9/2024 13:00,454,853,22,2,0,4,0,13,9,30.4,72,3,11.3,1117,30.77558892
20/9/2024 14:00,554,1098,31,1,0,4,0,14,9,30.5,69,3,9,1423.5,39.22027828
20/9/2024 15:00,505,1041,25,2,0,4,0,15,9,30.7,67,3,8.4,1335,36.78192589
20/9/2024 16:00,475,901,21,2,0,4,0,16,9,30.7,67,3,7.4,1174,32.34605318
20/9/2024 17:00,475,969,21,2,0,4,0,17,9,30.6,68,3,6.7,1242,34.21958948
20/9/2024 18:00,658,1431,31,2,0,4,0,18,9,29.9,71,3,6.8,1810.5,49.88290398
20/9/2024 19:00,396,722,20,2,0,4,0,19,9,28.8,76,1,4.3,954,26.28461221
20/9/2024 20:00,516,1031,22,4,0,4,0,20,9,28.4,77,3,10.8,1330,36.64416586
20/9/2024 21:00,636,1237,33,3,0,4,0,21,9,28.3,76,3,8.8,1610.5,44.3725031
20/9/2024 22:00,749,1710,29,3,0,4,0,22,9,27.7,78,3,5.3,2134,58.79597741
20/9/2024 23:00,497,924,20,4,0,4,0,23,9,27.2,85,51,2.2,1210.5,33.35170134
21/9/2024 0:00,461,933,20,4,0,5,1,0,9,26.8,87,61,3.7,1201.5,33.1037333
21/9/2024 1:00,478,1023,20,4,0,5,1,1,9,26.6,90,51,5,1300,35.81760573
21/9/2024 2:00,457,959,20,3,0,5,1,2,9,26,93,3,3.7,1223.5,33.70987739
21/9/2024 3:00,450,964,19,4,0,5,1,3,9,25.9,96,51,2,1225.5,33.7649814
21/9/2024 4:00,478,1049,17,3,0,5,1,4,9,25.8,96,51,3.2,1319.5,36.35486982
21/9/2024 5:00,444,849,20,4,0,5,1,5,9,25.5,96,51,2.3,1109,30.55517289
21/9/2024 6:00,524,1032,22,5,0,5,1,6,9,25.7,96,51,3.6,1337,36.83702989
21/9/2024 7:00,406,823,23,3,0,5,1,7,9,25.7,92,3,4.3,1066.5,29.3842127
21/9/2024 8:00,475,981,30,4,0,5,1,8,9,26.6,87,3,8,1271.5,35.03237361
21/9/2024 9:00,540,1142,36,6,0,5,1,9,9,28.1,72,3,11.2,1478,40.72186252
21/9/2024 10:00,480,931,31,4,0,5,1,10,9,28.4,70,3,9.9,1225.5,33.7649814
21/9/2024 11:00,589,1284,27,4,0,5,1,11,9,28.9,68,3,8.7,1627,44.82711117
21/9/2024 12:00,417,807,22,4,0,5,1,12,9,29.8,65,3,11.4,1056.5,29.10869266
21/9/2024 13:00,477,1002,18,4,0,5,1,13,9,30.1,63,3,10.5,1275.5,35.14258162
21/9/2024 14:00,470,1001,28,5,0,5,1,14,9,30.6,60,3,10,1288,35.48698168
21/9/2024 15:00,441,886,28,4,0,5,1,15,9,30.7,58,3,10.4,1156.5,31.8638931
21/9/2024 16:00,496,993,35,4,0,5,1,16,9,30.2,61,3,10.2,1301.5,35.85893374
21/9/2024 17:00,397,764,30,3,0,5,1,17,9,29.9,63,3,7.4,1013.5,27.92395647
21/9/2024 18:00,356,705,28,7,0,5,1,18,9,29.4,68,3,5,939,25.87133214
21/9/2024 19:00,585,1292,29,6,0,5,1,19,9,27.8,84,3,4.4,1640,45.18528723
21/9/2024 20:00,488,978,30,7,0,5,1,20,9,26.9,87,3,4.7,1281,35.29411765
21/9/2024 21:00,464,1006,19,5,0,5,1,21,9,27.1,80,3,4.7,1276.5,35.17013363
21/9/2024 22:00,388,709,23,6,0,5,1,22,9,27.7,73,3,3.6,949.5,26.16062819
21/9/2024 23:00,484,1021,24,4,0,5,1,23,9,26.4,84,3,2.1,1307,36.01046976
22/9/2024 0:00,559,1078,24,4,0,6,1,0,9,25.8,82,3,3,1401.5,38.61413418
22/9/2024 1:00,444,868,21,4,0,6,1,1,9,25.2,84,3,2.5,1129.5,31.11998898
22/9/2024 2:00,452,902,16,3,0,6,1,2,9,24.9,83,3,4,1158,31.9052211
22/9/2024 3:00,584,1064,26,6,0,6,1,3,9,24.6,85,3,4.3,1407,38.7656702
22/9/2024 4:00,496,981,16,4,0,6,1,4,9,24.1,89,3,3.8,1261,34.74307756
22/9/2024 5:00,493,975,19,3,0,6,1,5,9,23.8,89,3,3.4,1256,34.60531754
22/9/2024 6:00,556,1076,25,3,0,6,1,6,9,23.8,88,3,4,1397.5,38.50392616
22/9/2024 7:00,596,1150,29,5,0,6,1,7,9,23.9,89,3,3.7,1501.5,41.36933462
22/9/2024 8:00,581,1132,32,3,0,6,1,8,9,25.2,83,3,4.7,1476.5,40.68053451
22/9/2024 9:00,599,1177,34,6,0,6,1,9,9,27.2,80,3,3.1,1539.5,42.41631079
22/9/2024 10:00,594,1141,36,4,0,6,1,10,9,28.8,71,3,2.1,1500,41.32800661
22/9/2024 11:00,516,981,30,5,0,6,1,11,9,29.5,70,3,4,1294,35.6522937
22/9/2024 12:00,473,871,25,4,0,6,1,12,9,30.6,68,3,7.6,1153,31.76746108
22/9/2024 13:00,512,990,22,4,0,6,1,13,9,30.7,67,3,8.1,1287,35.45942967
22/9/2024 14:00,421,725,20,5,0,6,1,14,9,31.3,63,3,7.9,975.5,26.8769803
22/9/2024 15:00,488,897,24,4,0,6,1,15,9,31.1,65,3,9.6,1185,32.64912522
22/9/2024 16:00,337,548,27,3,0,6,1,16,9,30.8,67,2,9.2,763,21.02217936
22/9/2024 17:00,453,904,28,3,0,6,1,17,9,29.9,70,2,8.3,1178.5,32.4700372
22/9/2024 18:00,471,840,31,4,0,6,1,18,9,29.5,72,3,5.5,1130,31.13376498
22/9/2024 19:00,441,756,23,3,0,6,1,19,9,28,86,2,4.7,1017,28.02038848
22/9/2024 20:00,503,946,22,6,0,6,1,20,9,27.2,87,3,5.5,1242.5,34.23336548
22/9/2024 21:00,522,1021,19,6,0,6,1,21,9,28,83,3,5.9,1322.5,36.43752583
22/9/2024 22:00,646,1282,30,7,0,6,1,22,9,27.4,84,3,5.2,1664,45.84653534
22/9/2024 23:00,351,592,18,6,0,6,1,23,9,27,84,3,6.3,806.5,22.22069156
23/9/2024 0:00,311,658,12,2,0,0,0,0,9,26.6,84,3,7.1,835.5,23.01969968
23/9/2024 1:00,462,1042,17,2,0,0,0,1,9,26.3,84,3,7.3,1302.5,35.88648574
23/9/2024 2:00,296,577,15,2,0,0,0,2,9,26.2,84,3,6.5,751.5,20.70533131
23/9/2024 3:00,365,803,13,2,0,0,0,3,9,25.9,86,3,6.2,1009,27.79997245
23/9/2024 4:00,357,706,18,3,0,0,0,4,9,25.7,89,3,7.4,917.5,25.27896404
23/9/2024 5:00,455,1040,20,2,0,0,0,5,9,25.5,91,3,7.3,1301.5,35.85893374
23/9/2024 6:00,388,825,21,2,0,0,0,6,9,25.4,92,3,7.9,1054.5,29.05358865
23/9/2024 7:00,368,855,16,2,0,0,0,7,9,25.3,93,3,7.4,1067,29.3979887
23/9/2024 8:00,409,937,24,2,0,0,0,8,9,26.2,91,3,7.7,1181.5,32.55269321
23/9/2024 9:00,412,913,26,3,0,0,0,9,9,27.7,85,3,7.1,1164,32.07053313
23/9/2024 10:00,340,724,27,2,0,0,0,10,9,29.3,77,3,7.6,938.5,25.85755614
23/9/2024 11:00,355,709,31,4,0,0,0,11,9,30.7,71,51,5.9,941,25.92643615
23/9/2024 12:00,306,628,27,4,0,0,0,12,9,31.5,69,51,7.6,829.5,22.85438766
23/9/2024 13:00,388,859,26,3,0,0,0,13,9,31.5,71,51,10,1098,30.25210084
23/9/2024 14:00,388,903,20,3,0,0,0,14,9,29.8,77,63,11.6,1133,31.21642099
23/9/2024 15:00,372,827,24,3,0,0,0,15,9,30.5,78,51,10.9,1055,29.06736465
23/9/2024 16:00,455,989,31,4,0,0,0,16,9,29,80,55,11.8,1271,35.0185976
23/9/2024 17:00,456,1064,31,3,0,0,0,17,9,29.3,78,3,10.1,1344.5,37.04366993
23/9/2024 18:00,394,790,39,3,0,0,0,18,9,28.8,79,3,9.8,1051.5,28.97093264
23/9/2024 19:00,409,958,24,3,0,0,0,19,9,27.9,84,3,9,1204.5,33.18638931
23/9/2024 20:00,324,721,19,4,0,0,0,20,9,27.3,88,3,9.9,919.5,25.33406805
23/9/2024 21:00,352,760,18,3,0,0,0,21,9,26.6,87,2,8.8,969,26.69789227
23/9/2024 22:00,346,728,21,3,0,0,0,22,9,26.5,88,1,8.6,938.5,25.85755614
23/9/2024 23:00,497,1047,25,3,0,0,0,23,9,26.1,89,3,8.4,1339,36.8921339
24/9/2024 0:00,382,909,22,3,0,1,0,0,9,25.6,89,3,10.1,1139,31.38173302
24/9/2024 1:00,403,1069,19,2,0,1,0,1,9,25.5,89,3,12.3,1303,35.90026174
24/9/2024 2:00,304,754,12,4,0,1,0,2,9,25.4,88,3,11.3,932,25.67846811
24/9/2024 3:00,446,1193,13,2,0,1,0,3,9,25.5,87,3,12,1439.5,39.66111035
24/9/2024 4:00,390,906,21,2,0,1,0,4,9,25.2,89,3,10.5,1136.5,31.31285301
24/9/2024 5:00,420,1126,17,3,0,1,0,5,9,25,91,3,10,1367.5,37.67736603
24/9/2024 6:00,367,975,21,4,0,1,0,6,9,24.8,91,3,9,1198,33.00730128
24/9/2024 7:00,443,1149,25,5,0,1,0,7,9,24.6,92,3,8,1418,39.06874225
24/9/2024 8:00,321,835,17,3,0,1,0,8,9,25.1,91,3,6.8,1027,28.29590853
24/9/2024 9:00,288,678,22,3,0,1,0,9,9,26.9,85,3,9.6,861,23.7222758
24/9/2024 10:00,407,1032,29,3,0,1,0,10,9,28.1,81,2,9.7,1285,35.40432566
24/9/2024 11:00,400,970,34,2,0,1,0,11,9,29.4,75,51,5,1225,33.7512054
24/9/2024 12:00,321,855,19,3,0,1,0,12,9,30.2,73,51,7.5,1050,28.92960463
24/9/2024 13:00,404,1054,20,5,0,1,0,13,9,30.6,71,51,8.8,1296,35.70739771
24/9/2024 14:00,260,569,21,4,0,1,0,14,9,29,76,63,11.2,738.5,20.34715526
24/9/2024 15:00,344,949,24,3,0,1,0,15,9,29.8,77,51,10.9,1163,32.04298113
24/9/2024 16:00,439,1134,27,4,0,1,0,16,9,28.5,80,63,10.5,1402,38.62791018
24/9/2024 17:00,337,783,23,5,0,1,0,17,9,28.4,78,53,9.8,996,27.44179639
24/9/2024 18:00,373,926,30,3,0,1,0,18,9,28.2,80,3,5.6,1163.5,32.05675713
24/9/2024 19:00,417,1098,25,3,0,1,0,19,9,27,90,3,3.9,1350,37.19520595
24/9/2024 20:00,416,1053,24,5,0,1,0,20,9,26.5,91,3,3.9,1307,36.01046976
24/9/2024 21:00,286,632,24,4,0,1,0,21,9,25.9,90,51,6.5,819,22.56509161
24/9/2024 22:00,370,902,24,3,0,1,0,22,9,25.6,92,3,5.5,1129,31.10621298
24/9/2024 23:00,423,1040,24,5,0,1,0,23,9,25.5,93,3,6.4,1297.5,35.74872572
25/9/2024 0:00,386,1215,21,2,0,2,0,0,9,25.4,92,3,6,1443.5,39.77131836
25/9/2024 1:00,415,1241,24,1,0,2,0,1,9,25.3,91,3,7.7,1486.5,40.95605455
25/9/2024 2:00,281,811,18,1,0,2,0,2,9,25.3,91,3,9,980.5,27.01474032
25/9/2024 3:00,334,978,20,2,0,2,0,3,9,25.4,91,3,9.5,1179,32.4838132
25/9/2024 4:00,378,1167,24,1,0,2,0,4,9,25.4,93,3,10.2,1394,38.40749415
25/9/2024 5:00,317,858,20,3,0,2,0,5,9,25.3,93,3,9.9,1052.5,28.99848464
25/9/2024 6:00,334,931,26,2,0,2,0,6,9,25.2,93,3,10.2,1141,31.43683703
25/9/2024 7:00,354,1093,20,3,0,2,0,7,9,24.8,94,3,10,1306,35.98291776
25/9/2024 8:00,328,959,22,4,0,2,0,8,9,25.3,91,3,8.5,1164,32.07053313
25/9/2024 9:00,375,1101,22,2,0,2,0,9,9,27.2,84,3,7.1,1325.5,36.52018184
25/9/2024 10:00,362,1013,27,2,0,2,0,10,9,28.4,74,51,10.6,1238.5,34.12315746
25/9/2024 11:00,309,819,25,5,0,2,0,11,9,29,74,51,6.7,1021,28.1305965
25/9/2024 12:00,387,1189,29,2,0,2,0,12,9,29.7,72,51,5.1,1430,39.3993663
25/9/2024 13:00,385,1121,31,3,0,2,0,13,9,30.6,70,51,5.3,1366,37.63603802
25/9/2024 14:00,286,866,19,3,0,2,0,14,9,29.5,72,63,11.8,1043.5,28.7505166
25/9/2024 15:00,253,677,28,2,0,2,0,15,9,28.9,78,63,3.6,849.5,23.40542774
25/9/2024 16:00,397,1233,29,2,0,2,0,16,9,27.8,83,55,5.8,1479,40.74941452
25/9/2024 17:00,320,993,21,3,0,2,0,17,9,27.6,84,51,7,1190.5,32.80066125
25/9/2024 18:00,376,1137,26,2,0,2,0,18,9,27.5,83,3,5.8,1368,37.69114203
25/9/2024 19:00,310,864,24,2,0,2,0,19,9,26.7,86,3,6.1,1059,29.17757267
25/9/2024 20:00,335,975,23,2,0,2,0,20,9,26,89,3,6.5,1181,32.53891721
25/9/2024 21:00,334,947,26,3,0,2,0,21,9,25.8,89,51,15.5,1159,31.93277311
25/9/2024 22:00,360,999,25,2,0,2,0,22,9,25.3,89,3,13.9,1220.5,33.62722138
25/9/2024 23:00,321,875,25,3,0,2,0,23,9,24.9,92,55,13.5,1079,29.72861276
26/9/2024 0:00,232,776,3,1,0,3,0,0,9,24.7,92,3,14.9,898.5,24.75547596
26/9/2024 1:00,248,956,3,3,0,3,0,1,9,24.7,91,3,14.1,1090.5,30.04546081
26/9/2024 2:00,231,797,5,2,0,3,0,2,9,24.4,93,3,13,924,25.45805207
26/9/2024 3:00,212,697,3,1,0,3,0,3,9,24.2,93,3,11.9,809.5,22.30334757
26/9/2024 4:00,270,996,6,2,0,3,0,4,9,24,94,53,2.2,1144,31.51949304
26/9/2024 5:00,253,827,3,2,0,3,0,5,9,23.9,96,51,8.4,962,26.50502824
26/9/2024 6:00,308,1157,5,3,0,3,0,6,9,23.7,96,61,9.3,1324.5,36.49262984
26/9/2024 7:00,334,1179,9,1,0,3,0,7,9,23.6,96,61,7.5,1361.5,37.512054
26/9/2024 8:00,331,1241,13,3,0,3,0,8,9,23.9,95,51,4.5,1432,39.45447031
26/9/2024 9:00,262,909,14,1,0,3,0,9,9,24.4,94,61,4.4,1063,29.28778069
26/9/2024 10:00,188,611,9,3,0,3,0,10,9,25,91,55,4,724.5,19.96142719
26/9/2024 11:00,241,881,10,2,0,3,0,11,9,25.3,91,53,5.9,1020.5,28.1168205
26/9/2024 12:00,264,902,10,1,0,3,0,12,9,25.8,90,61,3.9,1051,28.95715663
26/9/2024 13:00,201,668,14,3,0,3,0,13,9,26.6,85,53,6.8,795.5,21.91761951
26/9/2024 14:00,325,1215,11,2,0,3,0,14,9,27.1,83,51,7.5,1398,38.51770216
26/9/2024 15:00,300,1107,5,2,0,3,0,15,9,27,81,3,6,1268.5,34.94971759
26/9/2024 16:00,328,1207,16,2,0,3,0,16,9,27.8,77,3,6.2,1399,38.54525417
26/9/2024 17:00,277,923,12,4,0,3,0,17,9,27.8,75,3,6.3,1087.5,29.96280479
26/9/2024 18:00,272,949,6,1,0,3,0,18,9,27.5,76,3,5.4,1096,30.19699683
26/9/2024 19:00,306,1067,9,3,0,3,0,19,9,26.6,83,3,3.4,1239.5,34.15070946
26/9/2024 20:00,298,989,8,3,0,3,0,20,9,26.2,85,3,3.6,1156,31.8501171
26/9/2024 21:00,252,965,4,4,0,3,0,21,9,26.3,83,3,2.3,1105,30.44496487
26/9/2024 22:00,245,872,5,3,0,3,0,22,9,25.8,90,3,1.1,1008,27.77242044
26/9/2024 23:00,199,647,7,3,0,3,0,23,9,25.7,86,51,4.5,763,21.02217936
27/9/2024 0:00,422,1060,14,1,0,4,0,0,9,25.6,86,51,6.2,1294,35.6522937
27/9/2024 1:00,326,811,17,4,0,4,0,1,9,25.2,87,53,7.4,1007.5,27.75864444
27/9/2024 2:00,362,843,13,1,0,4,0,2,9,24.8,88,51,7.2,1045.5,28.80562061
27/9/2024 3:00,412,951,23,2,0,4,0,3,9,24.2,89,3,7.1,1195.5,32.93842127
27/9/2024 4:00,329,835,19,1,0,4,0,4,9,23.8,90,3,5.9,1030,28.37856454
27/9/2024 5:00,369,955,11,2,0,4,0,5,9,23.6,89,3,7.7,1160,31.96032511
27/9/2024 6:00,480,1237,25,4,0,4,0,6,9,23.8,87,3,7.1,1522.5,41.94792671
27/9/2024 7:00,471,1171,31,2,0,4,0,7,9,23.9,87,3,5.9,1457,40.14327042
27/9/2024 8:00,429,1045,30,2,0,4,0,8,9,24.3,88,3,5.1,1308.5,36.05179777
27/9/2024 9:00,448,1151,28,1,0,4,0,9,9,24.6,87,2,8.6,1419,39.09629426
27/9/2024 10:00,451,1107,31,2,0,4,0,10,9,27.1,76,3,5.9,1383,38.1044221
27/9/2024 11:00,379,922,23,2,0,4,0,11,9,28.5,70,3,5.5,1150,31.68480507
27/9/2024 12:00,402,1017,23,1,0,4,0,12,9,30.1,64,3,4,1254.5,34.56398953
27/9/2024 13:00,427,1008,26,2,0,4,0,13,9,30.7,62,3,5.6,1264.5,34.83950957
27/9/2024 14:00,282,653,21,2,0,4,0,14,9,31.2,60,1,8.6,829.5,22.85438766
27/9/2024 15:00,334,804,25,3,0,4,0,15,9,30.9,61,2,10.8,1014.5,27.95150847
27/9/2024 16:00,291,632,27,2,0,4,0,16,9,30.5,62,3,10.2,822,22.64774762
27/9/2024 17:00,396,942,34,1,0,4,0,17,9,30.3,63,2,8.6,1193,32.86954126
27/9/2024 18:00,460,1206,35,3,0,4,0,18,9,29.5,69,0,8.4,1494.5,41.17647059
27/9/2024 19:00,323,791,23,3,0,4,0,19,9,28.4,74,0,8.8,993,27.35914038
27/9/2024 20:00,443,1134,27,2,0,4,0,20,9,28.1,75,1,9.8,1400,38.57280617
27/9/2024 21:00,283,635,20,4,0,4,0,21,9,27.7,71,2,10.4,814.5,22.44110759
27/9/2024 22:00,355,820,16,3,0,4,0,22,9,27.3,73,0,10.3,1027.5,28.30968453
27/9/2024 23:00,511,1331,29,3,0,4,0,23,9,26.9,76,2,9.9,1636,45.07507921
28/9/2024 0:00,396,1137,16,2,0,5,1,0,9,26.3,78,3,10.6,1363,37.55338201
28/9/2024 1:00,424,1199,30,1,0,5,1,1,9,25.7,82,1,9.3,1458,40.17082243
28/9/2024 2:00,312,794,18,3,0,5,1,2,9,25.3,85,1,6.9,983,27.08362033
28/9/2024 3:00,389,1067,26,2,0,5,1,3,9,24.9,89,0,9.5,1304.5,35.94158975
28/9/2024 4:00,411,1091,24,2,0,5,1,4,9,25,91,3,8.3,1336.5,36.82325389
28/9/2024 5:00,386,954,28,3,0,5,1,5,9,24.9,93,3,9,1195,32.92464527
28/9/2024 6:00,268,655,18,3,0,5,1,6,9,24.5,94,61,3.5,822,22.64774762
28/9/2024 7:00,334,895,21,2,0,5,1,7,9,24.2,97,63,3.5,1097.5,30.23832484
28/9/2024 8:00,342,934,22,1,0,5,1,8,9,25.2,94,3,1.7,1140,31.40928503
28/9/2024 9:00,451,1268,30,2,0,5,1,9,9,28.1,82,3,5.9,1542.5,42.4989668
28/9/2024 10:00,406,1058,31,3,0,5,1,10,9,29.7,73,3,7.6,1313.5,36.18955779
28/9/2024 11:00,477,1338,30,2,0,5,1,11,9,30.8,65,3,8.9,1625.5,44.78578317
28/9/2024 12:00,302,724,22,2,0,5,1,12,9,31.3,61,3,11.7,912,25.12742802
28/9/2024 13:00,416,1130,31,3,0,5,1,13,9,30.7,65,51,13.6,1390.5,38.31106213
28/9/2024 14:00,391,1018,26,2,0,5,1,14,9,30.1,72,51,11.2,1256.5,34.61909354
28/9/2024 15:00,336,851,25,2,0,5,1,15,9,30.3,71,3,13.1,1060.5,29.21890068
28/9/2024 16:00,375,1069,20,3,0,5,1,16,9,30,70,51,15.4,1292.5,35.6109657
28/9/2024 17:00,461,1299,30,2,0,5,1,17,9,28.8,78,51,10.6,1578.5,43.49083896
28/9/2024 18:00,260,643,22,1,0,5,1,18,9,27,84,63,12.5,808,22.26201956
28/9/2024 19:00,431,1132,24,2,0,5,1,19,9,26.3,90,51,6.7,1387.5,38.22840612
28/9/2024 20:00,326,833,25,2,0,5,1,20,9,26.1,91,3,4.7,1037.5,28.58520457
28/9/2024 21:00,318,759,21,4,0,5,1,21,9,26.9,87,3,6.6,957.5,26.38104422
28/9/2024 22:00,334,867,21,2,0,5,1,22,9,26.8,89,3,9.5,1069.5,29.46686871
28/9/2024 23:00,355,863,27,3,0,5,1,23,9,26.7,90,51,6.9,1087,29.94902879
29/9/2024 0:00,980,2315,56,6,0,6,1,0,9,26.2,93,3,4.7,2901,79.92836479
29/9/2024 1:00,479,1148,24,2,0,6,1,1,9,25.5,95,3,2.9,1427.5,39.33048629
29/9/2024 2:00,378,804,19,2,0,6,1,2,9,25,96,3,2.1,1025.5,28.25458052
29/9/2024 3:00,416,990,22,2,0,6,1,3,9,24.5,98,3,2.3,1235,34.02672544
29/9/2024 4:00,364,844,19,2,0,6,1,4,9,24.4,98,3,2.4,1058.5,29.16379667
29/9/2024 5:00,502,1163,31,2,0,6,1,5,9,24.2,97,3,1,1464.5,40.34991046
29/9/2024 6:00,410,928,21,2,0,6,1,6,9,24.2,97,3,1.1,1168.5,32.19451715
29/9/2024 7:00,412,1006,25,3,0,6,1,7,9,24.1,98,3,1.9,1255.5,34.59154153
29/9/2024 8:00,404,882,22,3,0,6,1,8,9,25.2,97,3,2,1123,30.94090095
29/9/2024 10:00,341,762,17,3,0,6,1,10,9,29.4,78,51,6,964,26.56013225
29/9/2024 11:00,436,1029,26,3,0,6,1,11,9,29.7,76,51,9.9,1292,35.5971897
29/9/2024 12:00,477,1148,25,4,0,6,1,12,9,30.2,72,51,8.8,1432,39.45447031
29/9/2024 13:00,339,739,18,4,0,6,1,13,9,30.8,68,3,8.5,943.5,25.99531616
29/9/2024 14:00,383,843,22,4,0,6,1,14,9,30.6,69,3,9.8,1075.5,29.63218074
29/9/2024 15:00,422,948,24,4,0,6,1,15,9,30,71,51,12.1,1203,33.1450613
29/9/2024 16:00,336,736,17,4,0,6,1,16,9,29.3,74,51,10.7,937.5,25.83000413
29/9/2024 17:00,455,1043,30,4,0,6,1,17,9,28.5,76,55,10.7,1323.5,36.46507783
29/9/2024 18:00,403,991,25,4,0,6,1,18,9,27.6,83,61,7.1,1238,34.10938146
29/9/2024 19:00,464,1036,28,4,0,6,1,19,9,26.5,90,51,3.3,1318,36.31354181
29/9/2024 20:00,369,816,22,5,0,6,1,20,9,25.9,95,3,3.3,1043.5,28.7505166
29/9/2024 21:00,408,890,26,5,0,6,1,21,9,26.5,93,3,3.1,1143,31.49194104
29/9/2024 22:00,460,1116,30,4,0,6,1,22,9,25.9,96,3,3,1399,38.54525417
29/9/2024 23:00,354,794,22,5,0,6,1,23,9,25.9,96,3,1.7,1014,27.93773247
30/9/2024 0:00,313,1199,20,2,0,0,0,0,9,25.4,99,3,2,1389.5,38.28351013
30/9/2024 1:00,290,1061,16,2,0,0,0,1,9,25.2,98,53,6.7,1234,33.99917344
30/9/2024 2:00,311,1147,18,4,0,0,0,2,9,24.8,97,61,5.8,1337.5,36.8508059
30/9/2024 3:00,257,870,12,3,0,0,0,3,9,24.6,97,51,1.7,1022.5,28.17192451
30/9/2024 4:00,328,1174,16,3,0,0,0,4,9,24.6,97,3,1.3,1368,37.69114203
30/9/2024 5:00,299,1106,18,5,0,0,0,5,9,24.6,97,3,3.5,1292.5,35.6109657
30/9/2024 6:00,252,955,14,3,0,0,0,6,9,24.5,98,3,1.8,1108,30.52762088
30/9/2024 7:00,249,811,12,3,0,0,0,7,9,24.6,96,3,1.5,959.5,26.43614823
30/9/2024 8:00,251,829,12,4,0,0,0,8,9,25.2,97,3,2.2,980.5,27.01474032
30/9/2024 9:00,266,992,13,3,0,0,0,9,9,26.7,86,3,6.3,1150.5,31.69858107
30/9/2024 10:00,255,866,15,4,0,0,0,10,9,27.6,83,1,7.6,1024,28.21325251
30/9/2024 11:00,274,991,16,3,0,0,0,11,9,28.6,78,51,7.3,1158,31.9052211
30/9/2024 12:00,318,1178,19,4,0,0,0,12,9,29.3,74,51,11.2,1373.5,37.84267805
30/9/2024 13:00,228,743,12,4,0,0,0,13,9,29.2,75,51,10.9,883,24.32841989
30/9/2024 14:00,271,955,15,4,0,0,0,14,9,29.1,78,2,7.8,1121,30.88579694
30/9/2024 15:00,246,847,15,4,0,0,0,15,9,29.4,76,51,5.5,1000.5,27.56578041
30/9/2024 16:00,290,1098,17,3,0,0,0,16,9,29.8,72,2,7.2,1274.5,35.11502962
